ts,team,st,f,tag,margin,sid,name,pos,proj,actual,rem_fit,live_fit,live_v1,live_naive
2026-09-09 20:05:02,SEA,pre,0.0,PRE,0,9488,Jaxon Smith-Njigba,WR,19.4,0.0,19.4,19.4,19.4,19.4
2026-09-09 20:05:02,NE,pre,0.0,PRE,0,5859,A.J. Brown,WR,16.3,0.0,16.3,16.3,16.3,16.3
2026-09-09 20:05:02,NE,pre,0.0,PRE,0,11564,Drake Maye,QB,19.4,0.0,19.4,19.4,19.4,19.4
2026-09-09 20:05:02,NE,pre,0.0,PRE,0,7611,Rhamondre Stevenson,RB,17.5,0.0,17.5,17.5,17.5,17.5
2026-09-09 20:05:02,SEA,pre,0.0,PRE,0,13286,Jadarian Price,RB,12.0,0.0,12.0,12.0,12.0,12.0
2026-09-09 20:05:02,NE,pre,0.0,PRE,0,8121,Romeo Doubs,WR,9.7,0.0,9.7,9.7,9.7,9.7
2026-09-09 20:05:02,SEA,pre,0.0,PRE,0,4943,Sam Darnold,QB,16.4,0.0,16.4,16.4,16.4,16.4
2026-09-09 20:05:02,SEA,pre,0.0,PRE,0,8676,Rashid Shaheed,WR,8.5,0.0,8.5,8.5,8.5,8.5
2026-09-09 20:05:02,NE,pre,0.0,PRE,0,3214,Hunter Henry,TE,9.7,0.0,9.7,9.7,9.7,9.7
2026-09-09 20:05:02,SEA,pre,0.0,PRE,0,11435,Emanuel Wilson,RB,1.8,0.0,1.8,1.8,1.8,1.8
2026-09-09 20:05:02,SEA,pre,0.0,PRE,0,11603,A.J. Barner,TE,7.9,0.0,7.9,7.9,7.9,7.9
2026-09-09 20:05:02,SEA,pre,0.0,PRE,0,12048,George Holani,RB,6.6,0.0,6.6,6.6,6.6,6.6
2026-09-09 20:05:02,SEA,pre,0.0,PRE,0,4039,Cooper Kupp,WR,7.4,0.0,7.4,7.4,7.4,7.4
2026-09-09 20:05:02,NE,pre,0.0,PRE,0,4177,Mack Hollins,WR,3.3,0.0,3.3,3.3,3.3,3.3
2026-09-09 20:05:02,SEA,pre,0.0,PRE,0,12521,Elijah Arroyo,TE,3.9,0.0,3.9,3.9,3.9,3.9
2026-09-09 20:05:02,NE,pre,0.0,PRE,0,9501,Demario Douglas,WR,5.6,0.0,5.6,5.6,5.6,5.6
2026-09-09 20:05:02,SEA,pre,0.0,PRE,0,2747,Jason Myers,K,8.5,0.0,8.5,8.5,8.5,8.5
2026-09-09 20:05:02,NE,pre,0.0,PRE,0,12713,Andy Borregales,K,7.1,0.0,7.1,7.1,7.1,7.1
2026-09-09 20:05:02,SEA,pre,0.0,PRE,0,SEA,Seattle Seahawks D/ST,DST,7.2,0.0,7.2,7.2,7.2,7.2
2026-09-09 20:05:02,NE,pre,0.0,PRE,0,NE,New England Patriots D/ST,DST,5.8,0.0,5.8,5.8,5.8,5.8
2026-09-09 20:05:02,NE,pre,0.0,PRE,0,13421,Eli Raridon,TE,1.8,0.0,1.8,1.8,1.8,1.8
2026-09-09 20:07:03,SEA,pre,0.0,PRE,0,9488,Jaxon Smith-Njigba,WR,19.4,0.0,19.4,19.4,19.4,19.4
2026-09-09 20:07:03,NE,pre,0.0,PRE,0,5859,A.J. Brown,WR,16.3,0.0,16.3,16.3,16.3,16.3
2026-09-09 20:07:03,NE,pre,0.0,PRE,0,11564,Drake Maye,QB,19.4,0.0,19.4,19.4,19.4,19.4
2026-09-09 20:07:03,NE,pre,0.0,PRE,0,7611,Rhamondre Stevenson,RB,17.5,0.0,17.5,17.5,17.5,17.5
2026-09-09 20:07:03,SEA,pre,0.0,PRE,0,13286,Jadarian Price,RB,12.0,0.0,12.0,12.0,12.0,12.0
2026-09-09 20:07:03,NE,pre,0.0,PRE,0,8121,Romeo Doubs,WR,9.7,0.0,9.7,9.7,9.7,9.7
2026-09-09 20:07:03,SEA,pre,0.0,PRE,0,4943,Sam Darnold,QB,16.4,0.0,16.4,16.4,16.4,16.4
2026-09-09 20:07:03,SEA,pre,0.0,PRE,0,8676,Rashid Shaheed,WR,8.5,0.0,8.5,8.5,8.5,8.5
2026-09-09 20:07:03,NE,pre,0.0,PRE,0,3214,Hunter Henry,TE,9.7,0.0,9.7,9.7,9.7,9.7
2026-09-09 20:07:03,SEA,pre,0.0,PRE,0,11435,Emanuel Wilson,RB,1.8,0.0,1.8,1.8,1.8,1.8
2026-09-09 20:07:03,SEA,pre,0.0,PRE,0,11603,A.J. Barner,TE,7.9,0.0,7.9,7.9,7.9,7.9
2026-09-09 20:07:03,SEA,pre,0.0,PRE,0,12048,George Holani,RB,6.6,0.0,6.6,6.6,6.6,6.6
2026-09-09 20:07:03,SEA,pre,0.0,PRE,0,4039,Cooper Kupp,WR,7.4,0.0,7.4,7.4,7.4,7.4
2026-09-09 20:07:03,NE,pre,0.0,PRE,0,4177,Mack Hollins,WR,3.3,0.0,3.3,3.3,3.3,3.3
2026-09-09 20:07:03,SEA,pre,0.0,PRE,0,12521,Elijah Arroyo,TE,3.9,0.0,3.9,3.9,3.9,3.9
2026-09-09 20:07:03,NE,pre,0.0,PRE,0,9501,Demario Douglas,WR,5.6,0.0,5.6,5.6,5.6,5.6
2026-09-09 20:07:03,SEA,pre,0.0,PRE,0,2747,Jason Myers,K,8.5,0.0,8.5,8.5,8.5,8.5
2026-09-09 20:07:03,NE,pre,0.0,PRE,0,12713,Andy Borregales,K,7.1,0.0,7.1,7.1,7.1,7.1
2026-09-09 20:07:03,SEA,pre,0.0,PRE,0,SEA,Seattle Seahawks D/ST,DST,7.2,0.0,7.2,7.2,7.2,7.2
2026-09-09 20:07:03,NE,pre,0.0,PRE,0,NE,New England Patriots D/ST,DST,5.8,0.0,5.8,5.8,5.8,5.8
2026-09-09 20:07:03,NE,pre,0.0,PRE,0,13421,Eli Raridon,TE,1.8,0.0,1.8,1.8,1.8,1.8
2026-09-09 20:09:03,SEA,pre,0.0,PRE,0,9488,Jaxon Smith-Njigba,WR,19.4,0.0,19.4,19.4,19.4,19.4
2026-09-09 20:09:03,NE,pre,0.0,PRE,0,5859,A.J. Brown,WR,16.3,0.0,16.3,16.3,16.3,16.3
2026-09-09 20:09:03,NE,pre,0.0,PRE,0,11564,Drake Maye,QB,19.4,0.0,19.4,19.4,19.4,19.4
2026-09-09 20:09:03,NE,pre,0.0,PRE,0,7611,Rhamondre Stevenson,RB,17.5,0.0,17.5,17.5,17.5,17.5
2026-09-09 20:09:03,SEA,pre,0.0,PRE,0,13286,Jadarian Price,RB,12.0,0.0,12.0,12.0,12.0,12.0
2026-09-09 20:09:03,NE,pre,0.0,PRE,0,8121,Romeo Doubs,WR,9.7,0.0,9.7,9.7,9.7,9.7
2026-09-09 20:09:03,SEA,pre,0.0,PRE,0,4943,Sam Darnold,QB,16.4,0.0,16.4,16.4,16.4,16.4
2026-09-09 20:09:03,SEA,pre,0.0,PRE,0,8676,Rashid Shaheed,WR,8.5,0.0,8.5,8.5,8.5,8.5
2026-09-09 20:09:03,NE,pre,0.0,PRE,0,3214,Hunter Henry,TE,9.7,0.0,9.7,9.7,9.7,9.7
2026-09-09 20:09:03,SEA,pre,0.0,PRE,0,11435,Emanuel Wilson,RB,1.8,0.0,1.8,1.8,1.8,1.8
2026-09-09 20:09:03,SEA,pre,0.0,PRE,0,11603,A.J. Barner,TE,7.9,0.0,7.9,7.9,7.9,7.9
2026-09-09 20:09:03,SEA,pre,0.0,PRE,0,12048,George Holani,RB,6.6,0.0,6.6,6.6,6.6,6.6
2026-09-09 20:09:03,SEA,pre,0.0,PRE,0,4039,Cooper Kupp,WR,7.4,0.0,7.4,7.4,7.4,7.4
2026-09-09 20:09:03,NE,pre,0.0,PRE,0,4177,Mack Hollins,WR,3.3,0.0,3.3,3.3,3.3,3.3
2026-09-09 20:09:03,SEA,pre,0.0,PRE,0,12521,Elijah Arroyo,TE,3.9,0.0,3.9,3.9,3.9,3.9
2026-09-09 20:09:03,NE,pre,0.0,PRE,0,9501,Demario Douglas,WR,5.6,0.0,5.6,5.6,5.6,5.6
2026-09-09 20:09:03,SEA,pre,0.0,PRE,0,2747,Jason Myers,K,8.5,0.0,8.5,8.5,8.5,8.5
2026-09-09 20:09:03,NE,pre,0.0,PRE,0,12713,Andy Borregales,K,7.1,0.0,7.1,7.1,7.1,7.1
2026-09-09 20:09:03,SEA,pre,0.0,PRE,0,SEA,Seattle Seahawks D/ST,DST,7.2,0.0,7.2,7.2,7.2,7.2
2026-09-09 20:09:03,NE,pre,0.0,PRE,0,NE,New England Patriots D/ST,DST,5.8,0.0,5.8,5.8,5.8,5.8
2026-09-09 20:09:03,NE,pre,0.0,PRE,0,13421,Eli Raridon,TE,1.8,0.0,1.8,1.8,1.8,1.8
2026-09-09 20:11:04,SEA,pre,0.0,PRE,0,9488,Jaxon Smith-Njigba,WR,19.4,0.0,19.4,19.4,19.4,19.4
2026-09-09 20:11:04,NE,pre,0.0,PRE,0,5859,A.J. Brown,WR,16.3,0.0,16.3,16.3,16.3,16.3
2026-09-09 20:11:04,NE,pre,0.0,PRE,0,11564,Drake Maye,QB,19.4,0.0,19.4,19.4,19.4,19.4
2026-09-09 20:11:04,NE,pre,0.0,PRE,0,7611,Rhamondre Stevenson,RB,17.5,0.0,17.5,17.5,17.5,17.5
2026-09-09 20:11:04,SEA,pre,0.0,PRE,0,13286,Jadarian Price,RB,12.0,0.0,12.0,12.0,12.0,12.0
2026-09-09 20:11:04,NE,pre,0.0,PRE,0,8121,Romeo Doubs,WR,9.7,0.0,9.7,9.7,9.7,9.7
2026-09-09 20:11:04,SEA,pre,0.0,PRE,0,4943,Sam Darnold,QB,16.4,0.0,16.4,16.4,16.4,16.4
2026-09-09 20:11:04,SEA,pre,0.0,PRE,0,8676,Rashid Shaheed,WR,8.5,0.0,8.5,8.5,8.5,8.5
2026-09-09 20:11:04,NE,pre,0.0,PRE,0,3214,Hunter Henry,TE,9.7,0.0,9.7,9.7,9.7,9.7
2026-09-09 20:11:04,SEA,pre,0.0,PRE,0,11435,Emanuel Wilson,RB,1.8,0.0,1.8,1.8,1.8,1.8
2026-09-09 20:11:04,SEA,pre,0.0,PRE,0,11603,A.J. Barner,TE,7.9,0.0,7.9,7.9,7.9,7.9
2026-09-09 20:11:04,SEA,pre,0.0,PRE,0,12048,George Holani,RB,6.6,0.0,6.6,6.6,6.6,6.6
2026-09-09 20:11:04,SEA,pre,0.0,PRE,0,4039,Cooper Kupp,WR,7.4,0.0,7.4,7.4,7.4,7.4
2026-09-09 20:11:04,NE,pre,0.0,PRE,0,4177,Mack Hollins,WR,3.3,0.0,3.3,3.3,3.3,3.3
2026-09-09 20:11:04,SEA,pre,0.0,PRE,0,12521,Elijah Arroyo,TE,3.9,0.0,3.9,3.9,3.9,3.9
2026-09-09 20:11:04,NE,pre,0.0,PRE,0,9501,Demario Douglas,WR,5.6,0.0,5.6,5.6,5.6,5.6
2026-09-09 20:11:04,SEA,pre,0.0,PRE,0,2747,Jason Myers,K,8.5,0.0,8.5,8.5,8.5,8.5
2026-09-09 20:11:04,NE,pre,0.0,PRE,0,12713,Andy Borregales,K,7.1,0.0,7.1,7.1,7.1,7.1
2026-09-09 20:11:04,SEA,pre,0.0,PRE,0,SEA,Seattle Seahawks D/ST,DST,7.2,0.0,7.2,7.2,7.2,7.2
2026-09-09 20:11:04,NE,pre,0.0,PRE,0,NE,New England Patriots D/ST,DST,5.8,0.0,5.8,5.8,5.8,5.8
2026-09-09 20:11:04,NE,pre,0.0,PRE,0,13421,Eli Raridon,TE,1.8,0.0,1.8,1.8,1.8,1.8
2026-09-09 20:13:05,SEA,pre,0.0,PRE,0,9488,Jaxon Smith-Njigba,WR,19.4,0.0,19.4,19.4,19.4,19.4
2026-09-09 20:13:05,NE,pre,0.0,PRE,0,5859,A.J. Brown,WR,16.3,0.0,16.3,16.3,16.3,16.3
2026-09-09 20:13:05,NE,pre,0.0,PRE,0,11564,Drake Maye,QB,19.4,0.0,19.4,19.4,19.4,19.4
2026-09-09 20:13:05,NE,pre,0.0,PRE,0,7611,Rhamondre Stevenson,RB,17.5,0.0,17.5,17.5,17.5,17.5
2026-09-09 20:13:05,SEA,pre,0.0,PRE,0,13286,Jadarian Price,RB,12.0,0.0,12.0,12.0,12.0,12.0
2026-09-09 20:13:05,NE,pre,0.0,PRE,0,8121,Romeo Doubs,WR,9.7,0.0,9.7,9.7,9.7,9.7
2026-09-09 20:13:05,SEA,pre,0.0,PRE,0,4943,Sam Darnold,QB,16.4,0.0,16.4,16.4,16.4,16.4
2026-09-09 20:13:05,SEA,pre,0.0,PRE,0,8676,Rashid Shaheed,WR,8.5,0.0,8.5,8.5,8.5,8.5
2026-09-09 20:13:05,NE,pre,0.0,PRE,0,3214,Hunter Henry,TE,9.7,0.0,9.7,9.7,9.7,9.7
2026-09-09 20:13:05,SEA,pre,0.0,PRE,0,11435,Emanuel Wilson,RB,1.8,0.0,1.8,1.8,1.8,1.8
2026-09-09 20:13:05,SEA,pre,0.0,PRE,0,11603,A.J. Barner,TE,7.9,0.0,7.9,7.9,7.9,7.9
2026-09-09 20:13:05,SEA,pre,0.0,PRE,0,12048,George Holani,RB,6.6,0.0,6.6,6.6,6.6,6.6
2026-09-09 20:13:05,SEA,pre,0.0,PRE,0,4039,Cooper Kupp,WR,7.4,0.0,7.4,7.4,7.4,7.4
2026-09-09 20:13:05,NE,pre,0.0,PRE,0,4177,Mack Hollins,WR,3.3,0.0,3.3,3.3,3.3,3.3
2026-09-09 20:13:05,SEA,pre,0.0,PRE,0,12521,Elijah Arroyo,TE,3.9,0.0,3.9,3.9,3.9,3.9
2026-09-09 20:13:05,NE,pre,0.0,PRE,0,9501,Demario Douglas,WR,5.6,0.0,5.6,5.6,5.6,5.6
2026-09-09 20:13:05,SEA,pre,0.0,PRE,0,2747,Jason Myers,K,8.5,0.0,8.5,8.5,8.5,8.5
2026-09-09 20:13:05,NE,pre,0.0,PRE,0,12713,Andy Borregales,K,7.1,0.0,7.1,7.1,7.1,7.1
2026-09-09 20:13:05,SEA,pre,0.0,PRE,0,SEA,Seattle Seahawks D/ST,DST,7.2,0.0,7.2,7.2,7.2,7.2
2026-09-09 20:13:05,NE,pre,0.0,PRE,0,NE,New England Patriots D/ST,DST,5.8,0.0,5.8,5.8,5.8,5.8
2026-09-09 20:13:05,NE,pre,0.0,PRE,0,13421,Eli Raridon,TE,1.8,0.0,1.8,1.8,1.8,1.8
2026-09-09 20:15:05,SEA,pre,0.0,PRE,0,9488,Jaxon Smith-Njigba,WR,19.4,0.0,19.4,19.4,19.4,19.4
2026-09-09 20:15:05,NE,pre,0.0,PRE,0,5859,A.J. Brown,WR,16.3,0.0,16.3,16.3,16.3,16.3
2026-09-09 20:15:05,NE,pre,0.0,PRE,0,11564,Drake Maye,QB,19.4,0.0,19.4,19.4,19.4,19.4
2026-09-09 20:15:05,NE,pre,0.0,PRE,0,7611,Rhamondre Stevenson,RB,17.5,0.0,17.5,17.5,17.5,17.5
2026-09-09 20:15:05,SEA,pre,0.0,PRE,0,13286,Jadarian Price,RB,12.0,0.0,12.0,12.0,12.0,12.0
2026-09-09 20:15:05,NE,pre,0.0,PRE,0,8121,Romeo Doubs,WR,9.7,0.0,9.7,9.7,9.7,9.7
2026-09-09 20:15:05,SEA,pre,0.0,PRE,0,4943,Sam Darnold,QB,16.4,0.0,16.4,16.4,16.4,16.4
2026-09-09 20:15:05,SEA,pre,0.0,PRE,0,8676,Rashid Shaheed,WR,8.5,0.0,8.5,8.5,8.5,8.5
2026-09-09 20:15:05,NE,pre,0.0,PRE,0,3214,Hunter Henry,TE,9.7,0.0,9.7,9.7,9.7,9.7
2026-09-09 20:15:05,SEA,pre,0.0,PRE,0,11435,Emanuel Wilson,RB,1.8,0.0,1.8,1.8,1.8,1.8
2026-09-09 20:15:05,SEA,pre,0.0,PRE,0,11603,A.J. Barner,TE,7.9,0.0,7.9,7.9,7.9,7.9
2026-09-09 20:15:05,SEA,pre,0.0,PRE,0,12048,George Holani,RB,6.6,0.0,6.6,6.6,6.6,6.6
2026-09-09 20:15:05,SEA,pre,0.0,PRE,0,4039,Cooper Kupp,WR,7.4,0.0,7.4,7.4,7.4,7.4
2026-09-09 20:15:05,NE,pre,0.0,PRE,0,4177,Mack Hollins,WR,3.3,0.0,3.3,3.3,3.3,3.3
2026-09-09 20:15:05,SEA,pre,0.0,PRE,0,12521,Elijah Arroyo,TE,3.9,0.0,3.9,3.9,3.9,3.9
2026-09-09 20:15:05,NE,pre,0.0,PRE,0,9501,Demario Douglas,WR,5.6,0.0,5.6,5.6,5.6,5.6
2026-09-09 20:15:05,SEA,pre,0.0,PRE,0,2747,Jason Myers,K,8.5,0.0,8.5,8.5,8.5,8.5
2026-09-09 20:15:05,NE,pre,0.0,PRE,0,12713,Andy Borregales,K,7.1,0.0,7.1,7.1,7.1,7.1
2026-09-09 20:15:05,SEA,pre,0.0,PRE,0,SEA,Seattle Seahawks D/ST,DST,7.2,0.0,7.2,7.2,7.2,7.2
2026-09-09 20:15:05,NE,pre,0.0,PRE,0,NE,New England Patriots D/ST,DST,5.8,0.0,5.8,5.8,5.8,5.8
2026-09-09 20:15:05,NE,pre,0.0,PRE,0,13421,Eli Raridon,TE,1.8,0.0,1.8,1.8,1.8,1.8
2026-09-09 20:17:06,SEA,pre,0.0,PRE,0,9488,Jaxon Smith-Njigba,WR,19.4,0.0,19.4,19.4,19.4,19.4
2026-09-09 20:17:06,NE,pre,0.0,PRE,0,5859,A.J. Brown,WR,16.3,0.0,16.3,16.3,16.3,16.3
2026-09-09 20:17:06,NE,pre,0.0,PRE,0,11564,Drake Maye,QB,19.4,0.0,19.4,19.4,19.4,19.4
2026-09-09 20:17:06,NE,pre,0.0,PRE,0,7611,Rhamondre Stevenson,RB,17.5,0.0,17.5,17.5,17.5,17.5
2026-09-09 20:17:06,SEA,pre,0.0,PRE,0,13286,Jadarian Price,RB,12.0,0.0,12.0,12.0,12.0,12.0
2026-09-09 20:17:06,NE,pre,0.0,PRE,0,8121,Romeo Doubs,WR,9.7,0.0,9.7,9.7,9.7,9.7
2026-09-09 20:17:06,SEA,pre,0.0,PRE,0,4943,Sam Darnold,QB,16.4,0.0,16.4,16.4,16.4,16.4
2026-09-09 20:17:06,SEA,pre,0.0,PRE,0,8676,Rashid Shaheed,WR,8.5,0.0,8.5,8.5,8.5,8.5
2026-09-09 20:17:06,NE,pre,0.0,PRE,0,3214,Hunter Henry,TE,9.7,0.0,9.7,9.7,9.7,9.7
2026-09-09 20:17:06,SEA,pre,0.0,PRE,0,11435,Emanuel Wilson,RB,1.8,0.0,1.8,1.8,1.8,1.8
2026-09-09 20:17:06,SEA,pre,0.0,PRE,0,11603,A.J. Barner,TE,7.9,0.0,7.9,7.9,7.9,7.9
2026-09-09 20:17:06,SEA,pre,0.0,PRE,0,12048,George Holani,RB,6.6,0.0,6.6,6.6,6.6,6.6
2026-09-09 20:17:06,SEA,pre,0.0,PRE,0,4039,Cooper Kupp,WR,7.4,0.0,7.4,7.4,7.4,7.4
2026-09-09 20:17:06,NE,pre,0.0,PRE,0,4177,Mack Hollins,WR,3.3,0.0,3.3,3.3,3.3,3.3
2026-09-09 20:17:06,SEA,pre,0.0,PRE,0,12521,Elijah Arroyo,TE,3.9,0.0,3.9,3.9,3.9,3.9
2026-09-09 20:17:06,NE,pre,0.0,PRE,0,9501,Demario Douglas,WR,5.6,0.0,5.6,5.6,5.6,5.6
2026-09-09 20:17:06,SEA,pre,0.0,PRE,0,2747,Jason Myers,K,8.5,0.0,8.5,8.5,8.5,8.5
2026-09-09 20:17:06,NE,pre,0.0,PRE,0,12713,Andy Borregales,K,7.1,0.0,7.1,7.1,7.1,7.1
2026-09-09 20:17:06,SEA,pre,0.0,PRE,0,SEA,Seattle Seahawks D/ST,DST,7.2,0.0,7.2,7.2,7.2,7.2
2026-09-09 20:17:06,NE,pre,0.0,PRE,0,NE,New England Patriots D/ST,DST,5.8,0.0,5.8,5.8,5.8,5.8
2026-09-09 20:17:06,NE,pre,0.0,PRE,0,13421,Eli Raridon,TE,1.8,0.0,1.8,1.8,1.8,1.8
2026-09-09 20:19:07,SEA,pre,0.0,PRE,0,9488,Jaxon Smith-Njigba,WR,19.4,0.0,19.4,19.4,19.4,19.4
2026-09-09 20:19:07,NE,pre,0.0,PRE,0,5859,A.J. Brown,WR,16.3,0.0,16.3,16.3,16.3,16.3
2026-09-09 20:19:07,NE,pre,0.0,PRE,0,11564,Drake Maye,QB,19.4,0.0,19.4,19.4,19.4,19.4
2026-09-09 20:19:07,NE,pre,0.0,PRE,0,7611,Rhamondre Stevenson,RB,17.5,0.0,17.5,17.5,17.5,17.5
2026-09-09 20:19:07,SEA,pre,0.0,PRE,0,13286,Jadarian Price,RB,12.0,0.0,12.0,12.0,12.0,12.0
2026-09-09 20:19:07,NE,pre,0.0,PRE,0,8121,Romeo Doubs,WR,9.7,0.0,9.7,9.7,9.7,9.7
2026-09-09 20:19:07,SEA,pre,0.0,PRE,0,4943,Sam Darnold,QB,16.4,0.0,16.4,16.4,16.4,16.4
2026-09-09 20:19:07,SEA,pre,0.0,PRE,0,8676,Rashid Shaheed,WR,8.5,0.0,8.5,8.5,8.5,8.5
2026-09-09 20:19:07,NE,pre,0.0,PRE,0,3214,Hunter Henry,TE,9.7,0.0,9.7,9.7,9.7,9.7
2026-09-09 20:19:07,SEA,pre,0.0,PRE,0,11435,Emanuel Wilson,RB,1.8,0.0,1.8,1.8,1.8,1.8
2026-09-09 20:19:07,SEA,pre,0.0,PRE,0,11603,A.J. Barner,TE,7.9,0.0,7.9,7.9,7.9,7.9
2026-09-09 20:19:07,SEA,pre,0.0,PRE,0,12048,George Holani,RB,6.6,0.0,6.6,6.6,6.6,6.6
2026-09-09 20:19:07,SEA,pre,0.0,PRE,0,4039,Cooper Kupp,WR,7.4,0.0,7.4,7.4,7.4,7.4
2026-09-09 20:19:07,NE,pre,0.0,PRE,0,4177,Mack Hollins,WR,3.3,0.0,3.3,3.3,3.3,3.3
2026-09-09 20:19:07,SEA,pre,0.0,PRE,0,12521,Elijah Arroyo,TE,3.9,0.0,3.9,3.9,3.9,3.9
2026-09-09 20:19:07,NE,pre,0.0,PRE,0,9501,Demario Douglas,WR,5.6,0.0,5.6,5.6,5.6,5.6
2026-09-09 20:19:07,SEA,pre,0.0,PRE,0,2747,Jason Myers,K,8.5,0.0,8.5,8.5,8.5,8.5
2026-09-09 20:19:07,NE,pre,0.0,PRE,0,12713,Andy Borregales,K,7.1,0.0,7.1,7.1,7.1,7.1
2026-09-09 20:19:07,SEA,pre,0.0,PRE,0,SEA,Seattle Seahawks D/ST,DST,7.2,0.0,7.2,7.2,7.2,7.2
2026-09-09 20:19:07,NE,pre,0.0,PRE,0,NE,New England Patriots D/ST,DST,5.8,0.0,5.8,5.8,5.8,5.8
2026-09-09 20:19:07,NE,pre,0.0,PRE,0,13421,Eli Raridon,TE,1.8,0.0,1.8,1.8,1.8,1.8
2026-09-09 20:21:07,SEA,pre,0.0,PRE,0,9488,Jaxon Smith-Njigba,WR,19.4,0.0,19.4,19.4,19.4,19.4
2026-09-09 20:21:07,NE,pre,0.0,PRE,0,5859,A.J. Brown,WR,16.3,0.0,16.3,16.3,16.3,16.3
2026-09-09 20:21:07,NE,pre,0.0,PRE,0,11564,Drake Maye,QB,19.4,0.0,19.4,19.4,19.4,19.4
2026-09-09 20:21:07,NE,pre,0.0,PRE,0,7611,Rhamondre Stevenson,RB,17.5,0.0,17.5,17.5,17.5,17.5
2026-09-09 20:21:07,SEA,pre,0.0,PRE,0,13286,Jadarian Price,RB,12.0,0.0,12.0,12.0,12.0,12.0
2026-09-09 20:21:07,NE,pre,0.0,PRE,0,8121,Romeo Doubs,WR,9.7,0.0,9.7,9.7,9.7,9.7
2026-09-09 20:21:07,SEA,pre,0.0,PRE,0,4943,Sam Darnold,QB,16.4,0.0,16.4,16.4,16.4,16.4
2026-09-09 20:21:07,SEA,pre,0.0,PRE,0,8676,Rashid Shaheed,WR,8.5,0.0,8.5,8.5,8.5,8.5
2026-09-09 20:21:07,NE,pre,0.0,PRE,0,3214,Hunter Henry,TE,9.7,0.0,9.7,9.7,9.7,9.7
2026-09-09 20:21:07,SEA,pre,0.0,PRE,0,11435,Emanuel Wilson,RB,1.8,0.0,1.8,1.8,1.8,1.8
2026-09-09 20:21:07,SEA,pre,0.0,PRE,0,11603,A.J. Barner,TE,7.9,0.0,7.9,7.9,7.9,7.9
2026-09-09 20:21:07,SEA,pre,0.0,PRE,0,12048,George Holani,RB,6.6,0.0,6.6,6.6,6.6,6.6
2026-09-09 20:21:07,SEA,pre,0.0,PRE,0,4039,Cooper Kupp,WR,7.4,0.0,7.4,7.4,7.4,7.4
2026-09-09 20:21:07,NE,pre,0.0,PRE,0,4177,Mack Hollins,WR,3.3,0.0,3.3,3.3,3.3,3.3
2026-09-09 20:21:07,SEA,pre,0.0,PRE,0,12521,Elijah Arroyo,TE,3.9,0.0,3.9,3.9,3.9,3.9
2026-09-09 20:21:07,NE,pre,0.0,PRE,0,9501,Demario Douglas,WR,5.6,0.0,5.6,5.6,5.6,5.6
2026-09-09 20:21:07,SEA,pre,0.0,PRE,0,2747,Jason Myers,K,8.5,0.0,8.5,8.5,8.5,8.5
2026-09-09 20:21:07,NE,pre,0.0,PRE,0,12713,Andy Borregales,K,7.1,0.0,7.1,7.1,7.1,7.1
2026-09-09 20:21:07,SEA,pre,0.0,PRE,0,SEA,Seattle Seahawks D/ST,DST,7.2,0.0,7.2,7.2,7.2,7.2
2026-09-09 20:21:07,NE,pre,0.0,PRE,0,NE,New England Patriots D/ST,DST,5.8,0.0,5.8,5.8,5.8,5.8
2026-09-09 20:21:07,NE,pre,0.0,PRE,0,13421,Eli Raridon,TE,1.8,0.0,1.8,1.8,1.8,1.8
2026-09-09 20:23:08,SEA,pre,0.0,PRE,0,9488,Jaxon Smith-Njigba,WR,19.4,0.0,19.4,19.4,19.4,19.4
2026-09-09 20:23:08,NE,pre,0.0,PRE,0,5859,A.J. Brown,WR,16.3,0.0,16.3,16.3,16.3,16.3
2026-09-09 20:23:08,NE,pre,0.0,PRE,0,11564,Drake Maye,QB,19.4,0.0,19.4,19.4,19.4,19.4
2026-09-09 20:23:08,NE,pre,0.0,PRE,0,7611,Rhamondre Stevenson,RB,17.5,0.0,17.5,17.5,17.5,17.5
2026-09-09 20:23:08,SEA,pre,0.0,PRE,0,13286,Jadarian Price,RB,12.0,0.0,12.0,12.0,12.0,12.0
2026-09-09 20:23:08,NE,pre,0.0,PRE,0,8121,Romeo Doubs,WR,9.7,0.0,9.7,9.7,9.7,9.7
2026-09-09 20:23:08,SEA,pre,0.0,PRE,0,4943,Sam Darnold,QB,16.4,0.0,16.4,16.4,16.4,16.4
2026-09-09 20:23:08,SEA,pre,0.0,PRE,0,8676,Rashid Shaheed,WR,8.5,0.0,8.5,8.5,8.5,8.5
2026-09-09 20:23:08,NE,pre,0.0,PRE,0,3214,Hunter Henry,TE,9.7,0.0,9.7,9.7,9.7,9.7
2026-09-09 20:23:08,SEA,pre,0.0,PRE,0,11435,Emanuel Wilson,RB,1.8,0.0,1.8,1.8,1.8,1.8
2026-09-09 20:23:08,SEA,pre,0.0,PRE,0,11603,A.J. Barner,TE,7.9,0.0,7.9,7.9,7.9,7.9
2026-09-09 20:23:08,SEA,pre,0.0,PRE,0,12048,George Holani,RB,6.6,0.0,6.6,6.6,6.6,6.6
2026-09-09 20:23:08,SEA,pre,0.0,PRE,0,4039,Cooper Kupp,WR,7.4,0.0,7.4,7.4,7.4,7.4
2026-09-09 20:23:08,NE,pre,0.0,PRE,0,4177,Mack Hollins,WR,3.3,0.0,3.3,3.3,3.3,3.3
